dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
S02,S02,1201,1201,SC-SHIL,16,680,3,0.004099699988728389,0.0002688000095076859,224849920,0.8357142857142857,0.8355044699872286,0.30987598913586345,0.9374107142857142,1.0,1.0,1.0,0,0.0,,,22.47784480001428,,4.0,0.9,80,0,3.0,3.0,0.28029951969549305,0.018847902228462676,0.2991474219239557
S02,S02,1213,1213,L1-full,16,680,55,0.009342100005596876,0.0009432999941054732,203403264,0.8339285714285715,0.8339280418623785,0.35067104958801015,0.925420918367347,0.05454545454545454,1.0,0.10344827586206896,52,0.9454545454545454,,,0.7268777999852318,0.05,,,5,0,,,,,
S02,S02,1213,1213,L1-top8,16,680,8,0.007085599994752556,0.0007409999961964786,203419648,0.8428571428571429,0.8428551384583987,0.30448380914892703,0.9397959183673469,0.375,1.0,0.5454545454545454,5,0.625,,,0.7268777999852318,0.05,8.0,,5,0,,,,,
S02,S02,1213,1213,L1-match,16,680,3,0.00441520000458695,0.00044010000419802964,203423744,0.8446428571428571,0.844642361742225,0.2961773212927104,0.9437372448979592,1.0,1.0,1.0,0,0.0,,,0.7268777999852318,0.05,3.0,,5,0,,,,,
S02,S02,1213,1213,SHIL-k8,16,680,8,0.005167299997992814,0.0004130000015720725,203427840,0.8339285714285715,0.8339280418623785,0.30436656139260987,0.9399617346938776,0.375,1.0,0.5454545454545454,5,0.625,,,0.6137650999880861,,8.0,,1,0,,,,,
S02,S02,1213,1213,SC-L1,16,680,3,0.005769600014900789,0.0004926999972667545,262193152,0.8446428571428571,0.844642361742225,0.2961773212927104,0.9437372448979592,1.0,1.0,1.0,0,0.0,,,21.90101859997958,,4.0,0.9,80,0,3.0,3.0,0.2869781705759154,0.01823123314827632,0.3052094037241917
S02,S02,1213,1213,SC-SHIL,16,680,3,0.004638999991584569,0.0005499999970197678,228384768,0.8446428571428571,0.844642361742225,0.2961773212927104,0.9437372448979592,1.0,1.0,1.0,0,0.0,,,20.69696030000341,,4.0,0.9,80,0,3.0,3.0,0.2869781705759154,0.01823123314827632,0.3052094037241917
S02,S02,1231,1231,L1-full,16,680,55,0.0070346999855246395,0.0006885000038892031,205946880,0.8303571428571429,0.8303436179542374,0.3455942019081063,0.9286479591836735,0.05454545454545454,1.0,0.10344827586206896,52,0.9454545454545454,,,0.4777884999930393,0.05,,,5,0,,,,,
S02,S02,1231,1231,L1-top8,16,680,8,0.003330800012918189,0.0003011000226251781,205959168,0.8410714285714286,0.841070921782276,0.31350544837608246,0.9361607142857142,0.375,1.0,0.5454545454545454,5,0.625,,,0.4777884999930393,0.05,8.0,,5,0,,,,,
S02,S02,1231,1231,L1-match,16,680,3,0.0033325999975204468,0.00022339998395182192,205967360,0.8571428571428571,0.8571264558431453,0.3045786921407476,0.9390816326530612,1.0,1.0,1.0,0,0.0,,,0.4777884999930393,0.05,3.0,,5,0,,,,,
S02,S02,1231,1231,SHIL-k8,16,680,8,0.0034401000011712313,0.00028300000121816993,205971456,0.8482142857142857,0.8481905654901436,0.30868655072328366,0.937155612244898,0.375,1.0,0.5454545454545454,5,0.625,,,0.37613190000411123,,8.0,,1,0,,,,,
S02,S02,1231,1231,SC-L1,16,680,3,0.0027746999985538423,0.00020139999105595052,260980736,0.8571428571428571,0.8571264558431453,0.3045786921407476,0.9390816326530612,1.0,1.0,1.0,0,0.0,,,14.038319999992382,,4.0,0.9,80,0,3.0,3.0,0.2905764070876436,0.018155082166173807,0.3087314892538174
S02,S02,1231,1231,SC-SHIL,16,680,3,0.002959700010251254,0.00022739998530596495,227205120,0.8571428571428571,0.8571264558431453,0.3045786921407476,0.9390816326530612,1.0,1.0,1.0,0,0.0,,,36.410822200006805,,4.0,0.9,80,0,3.0,3.0,0.2905764070876436,0.018155082166173807,0.3087314892538174
S02,S02,1249,1249,L1-full,16,680,48,0.008403799991356209,0.0007770000083837658,208519168,0.8589285714285714,0.858892124560234,0.32737808209008695,0.9338137755102041,0.0625,1.0,0.11764705882352941,45,0.9375,,,0.4483253000071272,0.05,,,5,0,,,,,
S02,S02,1249,1249,L1-top8,16,680,8,0.002967100008390844,0.0002854999911505729,208531456,0.8642857142857143,0.8642424242424243,0.3027253749412709,0.9426530612244898,0.375,1.0,0.5454545454545454,5,0.625,,,0.4483253000071272,0.05,8.0,,5,0,,,,,
S02,S02,1249,1249,L1-match,16,680,3,0.003083499992499128,0.000215300009585917,208539648,0.8696428571428572,0.8695492620662146,0.2870544594489762,0.948954081632653,1.0,1.0,1.0,0,0.0,,,0.4483253000071272,0.05,3.0,,5,0,,,,,
S02,S02,1249,1249,SHIL-k8,16,680,8,0.0041102999821305275,0.0009537999867461622,208539648,0.8660714285714286,0.8659992151382601,0.28891578783638094,0.9475892857142858,0.375,1.0,0.5454545454545454,5,0.625,,,0.4542438999924343,,8.0,,1,0,,,,,
S02,S02,1249,1249,SC-L1,16,680,3,0.0039687999815214425,0.0005645999917760491,263536640,0.8696428571428572,0.8695492620662146,0.2870544594489762,0.948954081632653,1.0,1.0,1.0,0,0.0,,,14.023689000023296,,4.0,0.9,80,0,3.0,3.0,0.29681897340704483,0.018777446222614676,0.3155964196296595
S02,S02,1249,1249,SC-SHIL,16,680,3,0.005395799991674721,0.0006009999779053032,229756928,0.8696428571428572,0.8695492620662146,0.2870544594489762,0.948954081632653,1.0,1.0,1.0,0,0.0,,,18.99116880001384,,4.0,0.9,80,0,3.0,3.0,0.29681897340704483,0.018777446222614676,0.3155964196296595
S02,S02,1277,1277,L1-full,16,680,53,0.007747499999823049,0.0009513999975752085,211087360,0.8625,0.8624995615419693,0.3009413158672924,0.9436352040816327,0.05660377358490566,1.0,0.10714285714285715,50,0.9433962264150944,,,0.5115437000058591,0.05,,,5,0,,,,,
S02,S02,1277,1277,L1-top8,16,680,8,0.0039052999927662313,0.00027970000519417226,211099648,0.8607142857142858,0.8607125090881261,0.27250184309470005,0.9535969387755103,0.375,1.0,0.5454545454545454,5,0.625,,,0.5115437000058591,0.05,8.0,,5,0,,,,,
S02,S02,1277,1277,L1-match,16,680,3,0.004503500007558614,0.0002345999819226563,211107840,0.8696428571428572,0.8696391159185053,0.27854495704935506,0.950905612244898,1.0,1.0,1.0,0,0.0,,,0.5115437000058591,0.05,3.0,,5,0,,,,,
S02,S02,1277,1277,SHIL-k8,16,680,8,0.004404300008900464,0.00034779999987222254,211107840,0.8642857142857143,0.8642839832140716,0.2788829018364986,0.9503061224489796,0.375,1.0,0.5454545454545454,5,0.625,,,0.43828339999890886,,8.0,,1,0,,,,,
S02,S02,1277,1277,SC-L1,16,680,3,0.0030667999817524105,0.0002175999979954213,266174464,0.8696428571428572,0.8696391159185053,0.27854495704935506,0.950905612244898,1.0,1.0,1.0,0,0.0,,,16.831592200003797,,4.0,0.9,80,0,3.0,3.0,0.35349112196878885,0.024612882108656167,0.378104004077445
S02,S02,1277,1277,SC-SHIL,16,680,3,0.00306250000721775,0.0002924999862443656,232312832,0.8696428571428572,0.8696391159185053,0.27854495704935506,0.950905612244898,1.0,1.0,1.0,0,0.0,,,21.8576849999954,,4.0,0.9,80,0,3.0,3.0,0.35349112196878885,0.024612882108656167,0.378104004077445
S03,S03,1103,1103,L1-full,16,680,41,0.005519300000742078,0.0005397999775595963,125440000,0.8875,0.8874996412616112,0.26001792934089424,0.9601913265306122,0.0975609756097561,1.0,0.17777777777777776,37,0.9024390243902439,,,0.4992668000049889,0.05,,,5,0,,,,,
S03,S03,1103,1103,L1-top8,16,680,8,0.0037053999840281904,0.0004006999952252954,125456384,0.9017857142857143,0.9017828955550382,0.21816142174308226,0.9709311224489796,0.5,1.0,0.6666666666666666,4,0.5,,,0.4992668000049889,0.05,8.0,,5,0,,,,,
S03,S03,1103,1103,L1-match,16,680,4,0.004394299990963191,0.00027829999453388155,125460480,0.8982142857142857,0.8982061707725425,0.20928708550313552,0.9735204081632653,1.0,1.0,1.0,0,0.0,,,0.4992668000049889,0.05,4.0,,5,0,,,,,
S03,S03,1103,1103,SHIL-k8,16,680,8,0.004853000020375475,0.00034929998219013214,125464576,0.8964285714285715,0.8963955342902712,0.2119906555248098,0.9725382653061224,0.5,1.0,0.6666666666666666,4,0.5,,,0.4198156999773346,,8.0,,1,0,,,,,
S03,S03,1103,1103,SC-L1,16,680,4,0.0035782000049948692,0.00034270001924596727,268656640,0.8982142857142857,0.8982061707725425,0.2092870855031355,0.9735204081632653,1.0,1.0,1.0,0,0.0,,,15.737884500005748,,4.0,0.9,80,0,4.0,4.0,0.23402312517796808,0.021102472251300387,0.2551255974292685
S03,S03,1103,1103,SC-SHIL,16,680,4,0.0036416999937500805,0.0002384000108577311,234860544,0.8982142857142857,0.8982061707725425,0.2092870855031355,0.9735204081632653,1.0,1.0,1.0,0,0.0,,,18.25184559999616,,4.0,0.9,80,0,4.0,4.0,0.23402312517796808,0.021102472251300387,0.2551255974292685
S03,S03,1129,1129,L1-full,16,680,55,0.0071158999926410615,0.0006905999907758087,128008192,0.8589285714285714,0.8589245227063277,0.304150520677188,0.9470918367346939,0.07272727272727272,1.0,0.13559322033898305,51,0.9272727272727272,,,0.5688797000038903,0.05,,,5,0,,,,,
S03,S03,1129,1129,L1-top8,16,680,8,0.003420599998207763,0.0004391999973449856,128020480,0.8803571428571428,0.8803567613417135,0.24600687928825465,0.9615178571428571,0.5,1.0,0.6666666666666666,4,0.5,,,0.5688797000038903,0.05,8.0,,5,0,,,,,
S03,S03,1129,1129,L1-match,16,680,4,0.003800899983616546,0.0002649000089149922,128028672,0.8839285714285714,0.8839282013016623,0.23700526632093535,0.9640561224489796,1.0,1.0,1.0,0,0.0,,,0.5688797000038903,0.05,4.0,,5,0,,,,,
S03,S03,1129,1129,SHIL-k8,16,680,8,0.0038235000101849437,0.00039679999463260174,128040960,0.8857142857142857,0.8857142857142857,0.2385191859414363,0.9640561224489796,0.5,1.0,0.6666666666666666,4,0.5,,,0.38184769998770207,,8.0,,1,0,,,,,
S03,S03,1129,1129,SC-L1,16,680,4,0.003311199980089441,0.0002736000169534236,183037952,0.8839285714285714,0.8839282013016623,0.2370052663209353,0.9640561224489796,1.0,1.0,1.0,0,0.0,,,14.345164800004568,,4.0,0.9,80,0,4.0,4.0,0.23136843546809197,0.020187775441277124,0.2515562109093691
S03,S03,1129,1129,SC-SHIL,16,680,4,0.0037620000075548887,0.0004549000004772097,149233664,0.8839285714285714,0.8839282013016623,0.2370052663209353,0.9640561224489796,1.0,1.0,1.0,0,0.0,,,19.33187569997972,,4.0,0.9,80,0,4.0,4.0,0.23136843546809197,0.020187775441277124,0.2515562109093691
S03,S03,1151,1151,L1-full,16,680,38,0.005311999993864447,0.0010150999878533185,131616768,0.8803571428571428,0.880353709130683,0.26098916082936235,0.9591964285714285,0.10526315789473684,1.0,0.1904761904761905,34,0.8947368421052632,,,0.5869519999832846,0.05,,,5,0,,,,,
S03,S03,1151,1151,L1-top8,16,680,8,0.004332800017436966,0.0004563000111375004,131637248,0.8803571428571428,0.8803109618188141,0.25205175732236806,0.9608035714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.5869519999832846,0.05,8.0,,5,0,,,,,
S03,S03,1151,1151,L1-match,16,680,4,0.003589800006011501,0.00036619999445974827,131637248,0.8928571428571429,0.8928352725045927,0.23998912072238263,0.9647321428571427,1.0,1.0,1.0,0,0.0,,,0.5869519999832846,0.05,4.0,,5,0,,,,,
S03,S03,1151,1151,SHIL-k8,16,680,8,0.003224300016881898,0.00029399999766610563,131649536,0.8928571428571429,0.892822966507177,0.24137996875879567,0.9643239795918368,0.5,1.0,0.6666666666666666,4,0.5,,,0.4290449999971315,,8.0,,1,0,,,,,
S03,S03,1151,1151,SC-L1,16,680,4,0.0033051999926101416,0.0003966999938711524,186638336,0.8928571428571429,0.8928352725045927,0.23998912072238263,0.9647321428571427,1.0,1.0,1.0,0,0.0,,,16.26278380001895,,4.0,0.9,80,0,4.0,4.0,0.24433483895742572,0.018128348498008973,0.2624631874554347
S03,S03,1151,1151,SC-SHIL,16,680,4,0.004132800007937476,0.00027990000671707094,152829952,0.8928571428571429,0.8928352725045927,0.23998912072238263,0.9647321428571427,1.0,1.0,1.0,0,0.0,,,21.738550299982307,,4.0,0.9,80,0,4.0,4.0,0.24433483895742572,0.018128348498008973,0.2624631874554347
S03,S03,1171,1171,L1-full,16,680,40,0.004721400007838383,0.0008222999749705195,134213632,0.8625,0.8624995615419693,0.2800121931076117,0.9537372448979592,0.1,1.0,0.18181818181818182,36,0.9,,,0.40520170002128,0.05,,,5,0,,,,,
S03,S03,1171,1171,L1-top8,16,680,8,0.003427399991778657,0.00038759998278692365,134230016,0.8732142857142857,0.8732138814218158,0.24969677739121363,0.9601275510204081,0.5,1.0,0.6666666666666666,4,0.5,,,0.40520170002128,0.05,8.0,,5,0,,,,,
S03,S03,1171,1171,L1-match,16,680,4,0.0032370999979320914,0.0003276000206824392,134242304,0.8785714285714286,0.8785466421718718,0.24538622168877994,0.9621428571428572,1.0,1.0,1.0,0,0.0,,,0.40520170002128,0.05,4.0,,5,0,,,,,
S03,S03,1171,1171,SHIL-k8,16,680,8,0.004631200019503012,0.00037549997796304524,134246400,0.8857142857142857,0.8856778309409888,0.2425346779897744,0.9634438775510203,0.5,1.0,0.6666666666666666,4,0.5,,,0.39084140001796186,,8.0,,1,0,,,,,
S03,S03,1171,1171,SC-L1,16,680,4,0.0035537999938242137,0.0002589999930933118,189222912,0.8785714285714286,0.8785466421718718,0.24538622168877994,0.9621428571428572,1.0,1.0,1.0,0,0.0,,,15.348857200006023,,4.0,0.9,80,0,4.0,4.0,0.24899531995154872,0.019042421532496037,0.26803774148404474
S03,S03,1171,1171,SC-SHIL,16,680,4,0.0030242999782785773,0.00023150001652538776,155410432,0.8785714285714286,0.8785466421718718,0.24538622168877994,0.9621428571428572,1.0,1.0,1.0,0,0.0,,,25.79998899999191,,4.0,0.9,80,0,4.0,4.0,0.24899531995154872,0.019042421532496037,0.26803774148404474
S03,S03,1181,1181,L1-full,16,680,308,0.02086219997727312,0.00383440000587143,136871936,0.8607142857142858,0.8605363984674329,0.48707893002478136,0.9312627551020408,0.012987012987012988,1.0,0.025641025641025647,304,0.987012987012987,,,0.4582587000040803,0.25,,,5,0,,,,,
S03,S03,1181,1181,L1-top8,16,680,8,0.003836899995803833,0.00028929999098181725,136986624,0.8910714285714286,0.8910293831484725,0.23281396949496466,0.9675255102040816,0.5,1.0,0.6666666666666666,4,0.5,,,0.4582587000040803,0.25,8.0,,5,0,,,,,
S03,S03,1181,1181,L1-match,16,680,4,0.002712199988309294,0.0002665999927558005,136998912,0.8892857142857142,0.8892164745823282,0.22976540200937157,0.9680739795918367,1.0,1.0,1.0,0,0.0,,,0.4582587000040803,0.25,4.0,,5,0,,,,,
S03,S03,1181,1181,SHIL-k8,16,680,8,0.0035823000071104616,0.0002686000079847872,137003008,0.8875,0.8874192261667332,0.23166957675366767,0.9673341836734693,0.5,1.0,0.6666666666666666,4,0.5,,,0.42160310002509505,,8.0,,1,0,,,,,
S03,S03,1181,1181,SC-L1,16,680,4,0.003448099974775687,0.00022670000907965004,191877120,0.8892857142857142,0.8892164745823282,0.22976540200937157,0.9680739795918367,1.0,1.0,1.0,0,0.0,,,13.377630600007251,,4.0,0.9,80,0,4.0,4.0,0.2361781798438972,0.01906245849832578,0.255240638342223
S03,S03,1181,1181,SC-SHIL,16,680,4,0.0030131000094115734,0.0002570999786257744,158068736,0.8892857142857142,0.8892164745823282,0.22976540200937157,0.9680739795918367,1.0,1.0,1.0,0,0.0,,,19.241352200013353,,4.0,0.9,80,0,4.0,4.0,0.2361781798438972,0.01906245849832578,0.255240638342223
S03,S03,1201,1201,L1-full,16,680,29,0.006955999997444451,0.0010451999842189252,139632640,0.8625,0.8624469262693832,0.29346855014102474,0.9480357142857142,0.13793103448275862,1.0,0.2424242424242424,25,0.8620689655172413,,,0.8339823000133038,0.05,,,5,0,,,,,
S03,S03,1201,1201,L1-top8,16,680,8,0.0055290999880526215,0.0006123000057414174,139640832,0.8625,0.8624890377102766,0.2659685359481802,0.9553188775510204,0.5,1.0,0.6666666666666666,4,0.5,,,0.8339823000133038,0.05,8.0,,5,0,,,,,
S03,S03,1201,1201,L1-match,16,680,4,0.005018699972424656,0.0005513000069186091,139649024,0.8660714285714286,0.8660504989618913,0.2608537011341182,0.9562627551020408,1.0,1.0,1.0,0,0.0,,,0.8339823000133038,0.05,4.0,,5,0,,,,,
S03,S03,1201,1201,SHIL-k8,16,680,8,0.004789900005562231,0.0004236999957356602,139653120,0.8732142857142857,0.8732106469892311,0.261147982343717,0.9567984693877551,0.5,1.0,0.6666666666666666,4,0.5,,,0.6134391000086907,,8.0,,1,0,,,,,
S03,S03,1201,1201,SC-L1,16,680,4,0.004509099991992116,0.0005567999905906618,194662400,0.8660714285714286,0.8660504989618913,0.2608537011341182,0.9562627551020408,1.0,1.0,1.0,0,0.0,,,16.606742799980566,,4.0,0.9,80,0,4.0,4.0,0.21548481030066532,0.020061889418257067,0.2355466997189224
S03,S03,1201,1201,SC-SHIL,16,680,4,0.006111099995905533,0.00048389998846687376,160890880,0.8660714285714286,0.8660504989618913,0.2608537011341182,0.9562627551020408,1.0,1.0,1.0,0,0.0,,,22.513230399985332,,4.0,0.9,80,0,4.0,4.0,0.21548481030066532,0.020061889418257067,0.2355466997189224
S03,S03,1213,1213,L1-full,16,680,41,0.0060452999896369874,0.0006020000146236271,142172160,0.8821428571428571,0.8821293260705948,0.24756284582877613,0.9630612244897958,0.0975609756097561,1.0,0.17777777777777776,37,0.9024390243902439,,,0.3604425999801606,0.05,,,5,0,,,,,
S03,S03,1213,1213,L1-top8,16,680,8,0.004822799994144589,0.00034020000020973384,142188544,0.8964285714285715,0.8963637988028232,0.22914630072703568,0.9679081632653062,0.5,1.0,0.6666666666666666,4,0.5,,,0.3604425999801606,0.05,8.0,,5,0,,,,,
S03,S03,1213,1213,L1-match,16,680,4,0.0037087000091560185,0.0003330000035930425,142196736,0.8946428571428572,0.894615637329795,0.22778470618753097,0.9678698979591837,1.0,1.0,1.0,0,0.0,,,0.3604425999801606,0.05,4.0,,5,0,,,,,
S03,S03,1213,1213,SHIL-k8,16,680,8,0.0038084999832790345,0.0002853000187315047,142200832,0.8928571428571429,0.8928352725045927,0.2279632907106374,0.9682015306122449,0.5,1.0,0.6666666666666666,4,0.5,,,0.43863689998397604,,8.0,,1,0,,,,,
S03,S03,1213,1213,SC-L1,16,680,4,0.003778600017540157,0.00035659997956827283,197259264,0.8946428571428572,0.894615637329795,0.22778470618753097,0.9678698979591837,1.0,1.0,1.0,0,0.0,,,14.288214000000153,,4.0,0.9,80,0,4.0,4.0,0.2090984640839547,0.016241218729675874,0.22533968281363057
S03,S03,1213,1213,SC-SHIL,16,680,4,0.004005299997515976,0.0002666999935172498,163446784,0.8946428571428572,0.894615637329795,0.22778470618753097,0.9678698979591837,1.0,1.0,1.0,0,0.0,,,22.725021899997955,,4.0,0.9,80,0,4.0,4.0,0.2090984640839547,0.016241218729675874,0.22533968281363057
S03,S03,1231,1231,L1-full,16,680,38,0.006482500000856817,0.0005400000081863254,144777216,0.9053571428571429,0.9053568410613555,0.23274422988095733,0.9676275510204082,0.10526315789473684,1.0,0.1904761904761905,34,0.8947368421052632,,,0.4872291999927256,0.05,,,5,0,,,,,
S03,S03,1231,1231,L1-top8,16,680,8,0.003979300003265962,0.00031010000384412706,144789504,0.9125,0.9124773937145755,0.20489343772883256,0.9746683673469388,0.5,1.0,0.6666666666666666,4,0.5,,,0.4872291999927256,0.05,8.0,,5,0,,,,,
S03,S03,1231,1231,L1-match,16,680,4,0.003984799986938015,0.0002623000182211399,144797696,0.9089285714285714,0.9089259576964901,0.19872523256988234,0.9768239795918368,1.0,1.0,1.0,0,0.0,,,0.4872291999927256,0.05,4.0,,5,0,,,,,
S03,S03,1231,1231,SHIL-k8,16,680,8,0.005177999992156401,0.000555399979930371,144801792,0.9071428571428571,0.9071428571428571,0.2006225983655354,0.9763392857142857,0.5,1.0,0.6666666666666666,4,0.5,,,0.41364600000088103,,8.0,,1,0,,,,,
S03,S03,1231,1231,SC-L1,16,680,4,0.0061033000238239765,0.000361100013833493,199831552,0.9089285714285714,0.9089259576964901,0.19872523256988234,0.9768239795918368,1.0,1.0,1.0,0,0.0,,,14.305526700016344,,4.0,0.9,80,0,4.0,4.0,0.21438074779829122,0.018540514342629585,0.2329212621409208
S03,S03,1231,1231,SC-SHIL,16,680,4,0.0039231000118888915,0.00023629999486729503,165969920,0.9089285714285714,0.9089259576964901,0.19872523256988234,0.9768239795918368,1.0,1.0,1.0,0,0.0,,,19.002772899984848,,4.0,0.9,80,0,4.0,4.0,0.21438074779829122,0.018540514342629585,0.2329212621409208
S03,S03,1249,1249,L1-full,16,680,31,0.006527600024128333,0.0005714000144507736,120012800,0.9125,0.9124997209812531,0.2057538856258689,0.9743622448979592,0.12903225806451613,1.0,0.2285714285714286,27,0.8709677419354839,,,0.5280554000055417,0.05,,,5,0,,,,,
S03,S03,1249,1249,L1-top8,16,680,8,0.0034041999897453934,0.0002673999988473952,120033280,0.9160714285714285,0.916071160941202,0.19265030990018758,0.9777423469387755,0.5,1.0,0.6666666666666666,4,0.5,,,0.5280554000055417,0.05,8.0,,5,0,,,,,
S03,S03,1249,1249,L1-match,16,680,4,0.0032347000087611377,0.00021929998183622956,120049664,0.9285714285714286,0.9285677840706159,0.1846892826780702,0.9805739795918367,1.0,1.0,1.0,0,0.0,,,0.5280554000055417,0.05,4.0,,5,0,,,,,
S03,S03,1249,1249,SHIL-k8,16,680,8,0.003622799995355308,0.00026870000874623656,120061952,0.9214285714285714,0.9214275692291993,0.1913863972054444,0.9781377551020408,0.5,1.0,0.6666666666666666,4,0.5,,,0.4737897000159137,,8.0,,1,0,,,,,
S03,S03,1249,1249,SC-L1,16,680,4,0.0055102000187616795,0.00030150002567097545,202465280,0.9285714285714286,0.9285677840706159,0.1846892826780702,0.9805739795918367,1.0,1.0,1.0,0,0.0,,,14.289896899979794,,4.0,0.9,80,0,4.0,4.0,0.2331019968562845,0.02122667265387871,0.2543286695101632
S03,S03,1249,1249,SC-SHIL,16,680,4,0.0037831999943591654,0.0002688000095076859,168603648,0.9285714285714286,0.9285677840706159,0.1846892826780702,0.9805739795918367,1.0,1.0,1.0,0,0.0,,,18.12845859999652,,4.0,0.9,80,0,4.0,4.0,0.2331019968562845,0.02122667265387871,0.2543286695101632
S03,S03,1277,1277,L1-full,16,680,38,0.006030699994880706,0.0009589999972376972,122667008,0.8517857142857143,0.8515769944341373,0.28149562104761083,0.9521173469387756,0.10526315789473684,1.0,0.1904761904761905,34,0.8947368421052632,,,0.4859723999979906,0.05,,,5,0,,,,,
S03,S03,1277,1277,L1-top8,16,680,8,0.004055299999890849,0.0003071999817620963,122675200,0.8803571428571428,0.8802192574998643,0.25184840097297573,0.960612244897959,0.5,1.0,0.6666666666666666,4,0.5,,,0.4859723999979906,0.05,8.0,,5,0,,,,,
