dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling,run_mean_jaccard
S02,S02,1201,1201,L1-match,16,680,3,0.0048875999927986,0.0003523000050336,203661312,0.8357142857142857,0.8355044699872286,0.3098759891358634,0.9374107142857142,1.0,1.0,1.0,0,0.0,,,0.5593150000204332,0.05,3.0,,5,0,,,,,,1.0
S02,S02,1201,1201,SHIL-k8,16,680,8,0.0040232999890577,0.0002764000091701,203669504,0.8375,0.8373833266852813,0.3110177670855779,0.9361352040816326,0.375,1.0,0.5454545454545454,5,0.625,,,0.4729439000075217,,8.0,,1,0,,,,,,0.24216524216524216
S02,S02,1201,1201,SC-L1,16,680,3,0.0038830999983474,0.0002536000101827,258670592,0.8357142857142857,0.8355044699872286,0.3098759891358634,0.9374107142857142,1.0,1.0,1.0,0,0.0,,,15.801113900000928,,4.0,0.9,80,0,3.0,3.0,0.280299519695493,0.0188479022284626,0.2991474219239557,1.0
S02,S02,1201,1201,SC-SHIL,16,680,3,0.0040996999887283,0.0002688000095076,224849920,0.8357142857142857,0.8355044699872286,0.3098759891358634,0.9374107142857142,1.0,1.0,1.0,0,0.0,,,22.47784480001428,,4.0,0.9,80,0,3.0,3.0,0.280299519695493,0.0188479022284626,0.2991474219239557,1.0
S02,S02,1213,1213,L1-full,16,680,55,0.0093421000055968,0.0009432999941054,203403264,0.8339285714285715,0.8339280418623785,0.3506710495880101,0.925420918367347,0.0545454545454545,1.0,0.1034482758620689,52,0.9454545454545454,,,0.7268777999852318,0.05,,,5,0,,,,,,0.08426705640827283
S02,S02,1213,1213,L1-top8,16,680,8,0.0070855999947525,0.0007409999961964,203419648,0.8428571428571429,0.8428551384583987,0.304483809148927,0.9397959183673468,0.375,1.0,0.5454545454545454,5,0.625,,,0.7268777999852318,0.05,8.0,,5,0,,,,,,0.23076923076923078
S02,S02,1213,1213,L1-match,16,680,3,0.0044152000045869,0.000440100004198,203423744,0.8446428571428571,0.844642361742225,0.2961773212927104,0.9437372448979592,1.0,1.0,1.0,0,0.0,,,0.7268777999852318,0.05,3.0,,5,0,,,,,,1.0
S02,S02,1213,1213,SHIL-k8,16,680,8,0.0051672999979928,0.000413000001572,203427840,0.8339285714285715,0.8339280418623785,0.3043665613926098,0.9399617346938776,0.375,1.0,0.5454545454545454,5,0.625,,,0.6137650999880861,,8.0,,1,0,,,,,,0.23076923076923078
S02,S02,1213,1213,SC-L1,16,680,3,0.0057696000149007,0.0004926999972667,262193152,0.8446428571428571,0.844642361742225,0.2961773212927104,0.9437372448979592,1.0,1.0,1.0,0,0.0,,,21.90101859997958,,4.0,0.9,80,0,3.0,3.0,0.2869781705759154,0.0182312331482763,0.3052094037241917,1.0
S02,S02,1213,1213,SC-SHIL,16,680,3,0.0046389999915845,0.0005499999970197,228384768,0.8446428571428571,0.844642361742225,0.2961773212927104,0.9437372448979592,1.0,1.0,1.0,0,0.0,,,20.69696030000341,,4.0,0.9,80,0,3.0,3.0,0.2869781705759154,0.0182312331482763,0.3052094037241917,1.0
S02,S02,1231,1231,L1-full,16,680,55,0.0070346999855246,0.0006885000038892,205946880,0.8303571428571429,0.8303436179542374,0.3455942019081063,0.9286479591836736,0.0545454545454545,1.0,0.1034482758620689,52,0.9454545454545454,,,0.4777884999930393,0.05,,,5,0,,,,,,0.07448856385341626
S02,S02,1231,1231,L1-top8,16,680,8,0.0033308000129181,0.0003011000226251,205959168,0.8410714285714286,0.841070921782276,0.3135054483760824,0.9361607142857142,0.375,1.0,0.5454545454545454,5,0.625,,,0.4777884999930393,0.05,8.0,,5,0,,,,,,0.23076923076923078
S02,S02,1231,1231,L1-match,16,680,3,0.0033325999975204,0.0002233999839518,205967360,0.8571428571428571,0.8571264558431453,0.3045786921407476,0.9390816326530612,1.0,1.0,1.0,0,0.0,,,0.4777884999930393,0.05,3.0,,5,0,,,,,,1.0
S02,S02,1231,1231,SHIL-k8,16,680,8,0.0034401000011712,0.0002830000012181,205971456,0.8482142857142857,0.8481905654901436,0.3086865507232836,0.937155612244898,0.375,1.0,0.5454545454545454,5,0.625,,,0.3761319000041112,,8.0,,1,0,,,,,,0.24216524216524216
S02,S02,1231,1231,SC-L1,16,680,3,0.0027746999985538,0.0002013999910559,260980736,0.8571428571428571,0.8571264558431453,0.3045786921407476,0.9390816326530612,1.0,1.0,1.0,0,0.0,,,14.038319999992382,,4.0,0.9,80,0,3.0,3.0,0.2905764070876436,0.0181550821661738,0.3087314892538174,1.0
S02,S02,1231,1231,SC-SHIL,16,680,3,0.0029597000102512,0.0002273999853059,227205120,0.8571428571428571,0.8571264558431453,0.3045786921407476,0.9390816326530612,1.0,1.0,1.0,0,0.0,,,36.410822200006805,,4.0,0.9,80,0,3.0,3.0,0.2905764070876436,0.0181550821661738,0.3087314892538174,1.0
S02,S02,1249,1249,L1-full,16,680,48,0.0084037999913562,0.0007770000083837,208519168,0.8589285714285714,0.858892124560234,0.3273780820900869,0.933813775510204,0.0625,1.0,0.1176470588235294,45,0.9375,,,0.4483253000071272,0.05,,,5,0,,,,,,0.0822030590141311
S02,S02,1249,1249,L1-top8,16,680,8,0.0029671000083908,0.0002854999911505,208531456,0.8642857142857143,0.8642424242424243,0.3027253749412709,0.9426530612244898,0.375,1.0,0.5454545454545454,5,0.625,,,0.4483253000071272,0.05,8.0,,5,0,,,,,,0.23076923076923078
S02,S02,1249,1249,L1-match,16,680,3,0.0030834999924991,0.0002153000095859,208539648,0.8696428571428572,0.8695492620662146,0.2870544594489762,0.948954081632653,1.0,1.0,1.0,0,0.0,,,0.4483253000071272,0.05,3.0,,5,0,,,,,,1.0
S02,S02,1249,1249,SHIL-k8,16,680,8,0.0041102999821305,0.0009537999867461,208539648,0.8660714285714286,0.8659992151382601,0.2889157878363809,0.9475892857142858,0.375,1.0,0.5454545454545454,5,0.625,,,0.4542438999924343,,8.0,,1,0,,,,,,0.23076923076923078
S02,S02,1249,1249,SC-L1,16,680,3,0.0039687999815214,0.000564599991776,263536640,0.8696428571428572,0.8695492620662146,0.2870544594489762,0.948954081632653,1.0,1.0,1.0,0,0.0,,,14.023689000023296,,4.0,0.9,80,0,3.0,3.0,0.2968189734070448,0.0187774462226146,0.3155964196296595,1.0
S02,S02,1249,1249,SC-SHIL,16,680,3,0.0053957999916747,0.0006009999779053,229756928,0.8696428571428572,0.8695492620662146,0.2870544594489762,0.948954081632653,1.0,1.0,1.0,0,0.0,,,18.99116880001384,,4.0,0.9,80,0,3.0,3.0,0.2968189734070448,0.0187774462226146,0.3155964196296595,1.0
S02,S02,1277,1277,L1-full,16,680,53,0.007747499999823,0.0009513999975752,211087360,0.8625,0.8624995615419693,0.3009413158672924,0.9436352040816328,0.0566037735849056,1.0,0.1071428571428571,50,0.9433962264150944,,,0.5115437000058591,0.05,,,5,0,,,,,,0.060151343052840325
S02,S02,1277,1277,L1-top8,16,680,8,0.0039052999927662,0.0002797000051941,211099648,0.8607142857142858,0.8607125090881261,0.2725018430947,0.9535969387755104,0.375,1.0,0.5454545454545454,5,0.625,,,0.5115437000058591,0.05,8.0,,5,0,,,,,,0.24216524216524216
S02,S02,1277,1277,L1-match,16,680,3,0.0045035000075586,0.0002345999819226,211107840,0.8696428571428572,0.8696391159185053,0.278544957049355,0.950905612244898,1.0,1.0,1.0,0,0.0,,,0.5115437000058591,0.05,3.0,,5,0,,,,,,1.0
S02,S02,1277,1277,SHIL-k8,16,680,8,0.0044043000089004,0.0003477999998722,211107840,0.8642857142857143,0.8642839832140716,0.2788829018364986,0.9503061224489796,0.375,1.0,0.5454545454545454,5,0.625,,,0.4382833999989088,,8.0,,1,0,,,,,,0.24216524216524216
S02,S02,1277,1277,SC-L1,16,680,3,0.0030667999817524,0.0002175999979954,266174464,0.8696428571428572,0.8696391159185053,0.278544957049355,0.950905612244898,1.0,1.0,1.0,0,0.0,,,16.831592200003797,,4.0,0.9,80,0,3.0,3.0,0.3534911219687888,0.0246128821086561,0.378104004077445,1.0
S02,S02,1277,1277,SC-SHIL,16,680,3,0.0030625000072177,0.0002924999862443,232312832,0.8696428571428572,0.8696391159185053,0.278544957049355,0.950905612244898,1.0,1.0,1.0,0,0.0,,,21.8576849999954,,4.0,0.9,80,0,3.0,3.0,0.3534911219687888,0.0246128821086561,0.378104004077445,1.0
S03,S03,1103,1103,L1-full,16,680,41,0.005519300000742,0.0005397999775595,125440000,0.8875,0.8874996412616112,0.2600179293408942,0.9601913265306122,0.0975609756097561,1.0,0.1777777777777777,37,0.902439024390244,,,0.4992668000049889,0.05,,,5,0,,,,,,0.08649830337118533
S03,S03,1103,1103,L1-top8,16,680,8,0.0037053999840281,0.0004006999952252,125456384,0.9017857142857144,0.9017828955550382,0.2181614217430822,0.9709311224489796,0.5,1.0,0.6666666666666666,4,0.5,,,0.4992668000049889,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1103,1103,L1-match,16,680,4,0.0043942999909631,0.0002782999945338,125460480,0.8982142857142857,0.8982061707725425,0.2092870855031355,0.9735204081632652,1.0,1.0,1.0,0,0.0,,,0.4992668000049889,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1103,1103,SHIL-k8,16,680,8,0.0048530000203754,0.0003492999821901,125464576,0.8964285714285715,0.8963955342902712,0.2119906555248098,0.9725382653061224,0.5,1.0,0.6666666666666666,4,0.5,,,0.4198156999773346,,8.0,,1,0,,,,,,0.34680134680134683
S03,S03,1103,1103,SC-L1,16,680,4,0.0035782000049948,0.0003427000192459,268656640,0.8982142857142857,0.8982061707725425,0.2092870855031355,0.9735204081632652,1.0,1.0,1.0,0,0.0,,,15.737884500005748,,4.0,0.9,80,0,4.0,4.0,0.234023125177968,0.0211024722513003,0.2551255974292685,1.0
S03,S03,1103,1103,SC-SHIL,16,680,4,0.00364169999375,0.0002384000108577,234860544,0.8982142857142857,0.8982061707725425,0.2092870855031355,0.9735204081632652,1.0,1.0,1.0,0,0.0,,,18.25184559999616,,4.0,0.9,80,0,4.0,4.0,0.234023125177968,0.0211024722513003,0.2551255974292685,1.0
S03,S03,1129,1129,L1-full,16,680,55,0.007115899992641,0.0006905999907758,128008192,0.8589285714285714,0.8589245227063277,0.304150520677188,0.947091836734694,0.0727272727272727,1.0,0.135593220338983,51,0.9272727272727272,,,0.5688797000038903,0.05,,,5,0,,,,,,0.09082208787516405
S03,S03,1129,1129,L1-top8,16,680,8,0.0034205999982077,0.0004391999973449,128020480,0.8803571428571428,0.8803567613417135,0.2460068792882546,0.9615178571428572,0.5,1.0,0.6666666666666666,4,0.5,,,0.5688797000038903,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1129,1129,L1-match,16,680,4,0.0038008999836165,0.0002649000089149,128028672,0.8839285714285714,0.8839282013016623,0.2370052663209353,0.9640561224489796,1.0,1.0,1.0,0,0.0,,,0.5688797000038903,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1129,1129,SHIL-k8,16,680,8,0.0038235000101849,0.0003967999946326,128040960,0.8857142857142857,0.8857142857142857,0.2385191859414363,0.9640561224489796,0.5,1.0,0.6666666666666666,4,0.5,,,0.381847699987702,,8.0,,1,0,,,,,,0.3333333333333333
S03,S03,1129,1129,SC-L1,16,680,4,0.0033111999800894,0.0002736000169534,183037952,0.8839285714285714,0.8839282013016623,0.2370052663209353,0.9640561224489796,1.0,1.0,1.0,0,0.0,,,14.345164800004568,,4.0,0.9,80,0,4.0,4.0,0.2313684354680919,0.0201877754412771,0.2515562109093691,1.0
S03,S03,1129,1129,SC-SHIL,16,680,4,0.0037620000075548,0.0004549000004772,149233664,0.8839285714285714,0.8839282013016623,0.2370052663209353,0.9640561224489796,1.0,1.0,1.0,0,0.0,,,19.33187569997972,,4.0,0.9,80,0,4.0,4.0,0.2313684354680919,0.0201877754412771,0.2515562109093691,1.0
S03,S03,1151,1151,L1-full,16,680,38,0.0053119999938644,0.0010150999878533,131616768,0.8803571428571428,0.880353709130683,0.2609891608293623,0.9591964285714284,0.1052631578947368,1.0,0.1904761904761905,34,0.8947368421052632,,,0.5869519999832846,0.05,,,5,0,,,,,,0.08364717572828688
S03,S03,1151,1151,L1-top8,16,680,8,0.0043328000174369,0.0004563000111375,131637248,0.8803571428571428,0.8803109618188141,0.252051757322368,0.9608035714285714,0.5,1.0,0.6666666666666666,4,0.5,,,0.5869519999832846,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1151,1151,L1-match,16,680,4,0.0035898000060115,0.0003661999944597,131637248,0.8928571428571429,0.8928352725045927,0.2399891207223826,0.9647321428571428,1.0,1.0,1.0,0,0.0,,,0.5869519999832846,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1151,1151,SHIL-k8,16,680,8,0.0032243000168818,0.0002939999976661,131649536,0.8928571428571429,0.892822966507177,0.2413799687587956,0.9643239795918368,0.5,1.0,0.6666666666666666,4,0.5,,,0.4290449999971315,,8.0,,1,0,,,,,,0.3602693602693603
S03,S03,1151,1151,SC-L1,16,680,4,0.0033051999926101,0.0003966999938711,186638336,0.8928571428571429,0.8928352725045927,0.2399891207223826,0.9647321428571428,1.0,1.0,1.0,0,0.0,,,16.26278380001895,,4.0,0.9,80,0,4.0,4.0,0.2443348389574257,0.0181283484980089,0.2624631874554347,1.0
S03,S03,1151,1151,SC-SHIL,16,680,4,0.0041328000079374,0.000279900006717,152829952,0.8928571428571429,0.8928352725045927,0.2399891207223826,0.9647321428571428,1.0,1.0,1.0,0,0.0,,,21.738550299982307,,4.0,0.9,80,0,4.0,4.0,0.2443348389574257,0.0181283484980089,0.2624631874554347,1.0
S03,S03,1171,1171,L1-full,16,680,40,0.0047214000078383,0.0008222999749705,134213632,0.8625,0.8624995615419693,0.2800121931076117,0.9537372448979592,0.1,1.0,0.1818181818181818,36,0.9,,,0.40520170002128,0.05,,,5,0,,,,,,0.08544409764678695
S03,S03,1171,1171,L1-top8,16,680,8,0.0034273999917786,0.0003875999827869,134230016,0.8732142857142857,0.8732138814218158,0.2496967773912136,0.960127551020408,0.5,1.0,0.6666666666666666,4,0.5,,,0.40520170002128,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1171,1171,L1-match,16,680,4,0.003237099997932,0.0003276000206824,134242304,0.8785714285714286,0.8785466421718718,0.2453862216887799,0.9621428571428572,1.0,1.0,1.0,0,0.0,,,0.40520170002128,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1171,1171,SHIL-k8,16,680,8,0.004631200019503,0.000375499977963,134246400,0.8857142857142857,0.8856778309409888,0.2425346779897744,0.9634438775510203,0.5,1.0,0.6666666666666666,4,0.5,,,0.3908414000179618,,8.0,,1,0,,,,,,0.34680134680134683
S03,S03,1171,1171,SC-L1,16,680,4,0.0035537999938242,0.0002589999930933,189222912,0.8785714285714286,0.8785466421718718,0.2453862216887799,0.9621428571428572,1.0,1.0,1.0,0,0.0,,,15.348857200006025,,4.0,0.9,80,0,4.0,4.0,0.2489953199515487,0.019042421532496,0.2680377414840447,1.0
S03,S03,1171,1171,SC-SHIL,16,680,4,0.0030242999782785,0.0002315000165253,155410432,0.8785714285714286,0.8785466421718718,0.2453862216887799,0.9621428571428572,1.0,1.0,1.0,0,0.0,,,25.79998899999191,,4.0,0.9,80,0,4.0,4.0,0.2489953199515487,0.019042421532496,0.2680377414840447,1.0
S03,S03,1181,1181,L1-full,16,680,308,0.0208621999772731,0.0038344000058714,136871936,0.8607142857142858,0.8605363984674329,0.4870789300247813,0.9312627551020408,0.0129870129870129,1.0,0.0256410256410256,304,0.987012987012987,,,0.4582587000040803,0.25,,,5,0,,,,,,0.07090544626693042
S03,S03,1181,1181,L1-top8,16,680,8,0.0038368999958038,0.0002892999909818,136986624,0.8910714285714286,0.8910293831484725,0.2328139694949646,0.9675255102040816,0.5,1.0,0.6666666666666666,4,0.5,,,0.4582587000040803,0.25,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1181,1181,L1-match,16,680,4,0.0027121999883092,0.0002665999927558,136998912,0.8892857142857142,0.8892164745823282,0.2297654020093715,0.9680739795918368,1.0,1.0,1.0,0,0.0,,,0.4582587000040803,0.25,4.0,,5,0,,,,,,1.0
S03,S03,1181,1181,SHIL-k8,16,680,8,0.0035823000071104,0.0002686000079847,137003008,0.8875,0.8874192261667332,0.2316695767536676,0.9673341836734692,0.5,1.0,0.6666666666666666,4,0.5,,,0.421603100025095,,8.0,,1,0,,,,,,0.3333333333333333
S03,S03,1181,1181,SC-L1,16,680,4,0.0034480999747756,0.0002267000090796,191877120,0.8892857142857142,0.8892164745823282,0.2297654020093715,0.9680739795918368,1.0,1.0,1.0,0,0.0,,,13.377630600007253,,4.0,0.9,80,0,4.0,4.0,0.2361781798438972,0.0190624584983257,0.255240638342223,1.0
S03,S03,1181,1181,SC-SHIL,16,680,4,0.0030131000094115,0.0002570999786257,158068736,0.8892857142857142,0.8892164745823282,0.2297654020093715,0.9680739795918368,1.0,1.0,1.0,0,0.0,,,19.241352200013356,,4.0,0.9,80,0,4.0,4.0,0.2361781798438972,0.0190624584983257,0.255240638342223,1.0
S03,S03,1201,1201,L1-full,16,680,29,0.0069559999974444,0.0010451999842189,139632640,0.8625,0.8624469262693832,0.2934685501410247,0.9480357142857142,0.1379310344827586,1.0,0.2424242424242424,25,0.8620689655172413,,,0.8339823000133038,0.05,,,5,0,,,,,,0.0796168661088016
S03,S03,1201,1201,L1-top8,16,680,8,0.0055290999880526,0.0006123000057414,139640832,0.8625,0.8624890377102766,0.2659685359481802,0.9553188775510204,0.5,1.0,0.6666666666666666,4,0.5,,,0.8339823000133038,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1201,1201,L1-match,16,680,4,0.0050186999724246,0.0005513000069186,139649024,0.8660714285714286,0.8660504989618913,0.2608537011341182,0.9562627551020408,1.0,1.0,1.0,0,0.0,,,0.8339823000133038,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1201,1201,SHIL-k8,16,680,8,0.0047899000055622,0.0004236999957356,139653120,0.8732142857142857,0.8732106469892311,0.261147982343717,0.9567984693877551,0.5,1.0,0.6666666666666666,4,0.5,,,0.6134391000086907,,8.0,,1,0,,,,,,0.3333333333333333
S03,S03,1201,1201,SC-L1,16,680,4,0.0045090999919921,0.0005567999905906,194662400,0.8660714285714286,0.8660504989618913,0.2608537011341182,0.9562627551020408,1.0,1.0,1.0,0,0.0,,,16.606742799980566,,4.0,0.9,80,0,4.0,4.0,0.2154848103006653,0.020061889418257,0.2355466997189224,1.0
S03,S03,1201,1201,SC-SHIL,16,680,4,0.0061110999959055,0.0004838999884668,160890880,0.8660714285714286,0.8660504989618913,0.2608537011341182,0.9562627551020408,1.0,1.0,1.0,0,0.0,,,22.51323039998533,,4.0,0.9,80,0,4.0,4.0,0.2154848103006653,0.020061889418257,0.2355466997189224,1.0
S03,S03,1213,1213,L1-full,16,680,41,0.0060452999896369,0.0006020000146236,142172160,0.8821428571428571,0.8821293260705948,0.2475628458287761,0.9630612244897958,0.0975609756097561,1.0,0.1777777777777777,37,0.902439024390244,,,0.3604425999801606,0.05,,,5,0,,,,,,0.08815353985231841
S03,S03,1213,1213,L1-top8,16,680,8,0.0048227999941445,0.0003402000002097,142188544,0.8964285714285715,0.8963637988028232,0.2291463007270356,0.9679081632653062,0.5,1.0,0.6666666666666666,4,0.5,,,0.3604425999801606,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1213,1213,L1-match,16,680,4,0.003708700009156,0.000333000003593,142196736,0.8946428571428572,0.894615637329795,0.2277847061875309,0.9678698979591835,1.0,1.0,1.0,0,0.0,,,0.3604425999801606,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1213,1213,SHIL-k8,16,680,8,0.003808499983279,0.0002853000187315,142200832,0.8928571428571429,0.8928352725045927,0.2279632907106374,0.9682015306122448,0.5,1.0,0.6666666666666666,4,0.5,,,0.438636899983976,,8.0,,1,0,,,,,,0.3333333333333333
S03,S03,1213,1213,SC-L1,16,680,4,0.0037786000175401,0.0003565999795682,197259264,0.8946428571428572,0.894615637329795,0.2277847061875309,0.9678698979591835,1.0,1.0,1.0,0,0.0,,,14.288214000000153,,4.0,0.9,80,0,4.0,4.0,0.2090984640839547,0.0162412187296758,0.2253396828136305,1.0
S03,S03,1213,1213,SC-SHIL,16,680,4,0.0040052999975159,0.0002666999935172,163446784,0.8946428571428572,0.894615637329795,0.2277847061875309,0.9678698979591835,1.0,1.0,1.0,0,0.0,,,22.725021899997955,,4.0,0.9,80,0,4.0,4.0,0.2090984640839547,0.0162412187296758,0.2253396828136305,1.0
S03,S03,1231,1231,L1-full,16,680,38,0.0064825000008568,0.0005400000081863,144777216,0.9053571428571427,0.9053568410613556,0.2327442298809573,0.9676275510204082,0.1052631578947368,1.0,0.1904761904761905,34,0.8947368421052632,,,0.4872291999927256,0.05,,,5,0,,,,,,0.08115324209152665
S03,S03,1231,1231,L1-top8,16,680,8,0.0039793000032659,0.0003101000038441,144789504,0.9125,0.9124773937145756,0.2048934377288325,0.9746683673469388,0.5,1.0,0.6666666666666666,4,0.5,,,0.4872291999927256,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1231,1231,L1-match,16,680,4,0.003984799986938,0.0002623000182211,144797696,0.9089285714285714,0.90892595769649,0.1987252325698823,0.9768239795918368,1.0,1.0,1.0,0,0.0,,,0.4872291999927256,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1231,1231,SHIL-k8,16,680,8,0.0051779999921564,0.0005553999799303,144801792,0.9071428571428573,0.9071428571428573,0.2006225983655354,0.9763392857142856,0.5,1.0,0.6666666666666666,4,0.5,,,0.413646000000881,,8.0,,1,0,,,,,,0.3333333333333333
S03,S03,1231,1231,SC-L1,16,680,4,0.0061033000238239,0.0003611000138334,199831552,0.9089285714285714,0.90892595769649,0.1987252325698823,0.9768239795918368,1.0,1.0,1.0,0,0.0,,,14.305526700016344,,4.0,0.9,80,0,4.0,4.0,0.2143807477982912,0.0185405143426295,0.2329212621409208,1.0
S03,S03,1231,1231,SC-SHIL,16,680,4,0.0039231000118888,0.0002362999948672,165969920,0.9089285714285714,0.90892595769649,0.1987252325698823,0.9768239795918368,1.0,1.0,1.0,0,0.0,,,19.002772899984848,,4.0,0.9,80,0,4.0,4.0,0.2143807477982912,0.0185405143426295,0.2329212621409208,1.0
S03,S03,1249,1249,L1-full,16,680,31,0.0065276000241283,0.0005714000144507,120012800,0.9125,0.9124997209812532,0.2057538856258689,0.9743622448979592,0.1290322580645161,1.0,0.2285714285714286,27,0.8709677419354839,,,0.5280554000055417,0.05,,,5,0,,,,,,0.09252701881773671
S03,S03,1249,1249,L1-top8,16,680,8,0.0034041999897453,0.0002673999988473,120033280,0.9160714285714284,0.916071160941202,0.1926503099001875,0.9777423469387756,0.5,1.0,0.6666666666666666,4,0.5,,,0.5280554000055417,0.05,8.0,,5,0,,,,,,0.3333333333333333
S03,S03,1249,1249,L1-match,16,680,4,0.0032347000087611,0.0002192999818362,120049664,0.9285714285714286,0.928567784070616,0.1846892826780702,0.9805739795918368,1.0,1.0,1.0,0,0.0,,,0.5280554000055417,0.05,4.0,,5,0,,,,,,1.0
S03,S03,1249,1249,SHIL-k8,16,680,8,0.0036227999953553,0.0002687000087462,120061952,0.9214285714285714,0.9214275692291992,0.1913863972054444,0.9781377551020408,0.5,1.0,0.6666666666666666,4,0.5,,,0.4737897000159137,,8.0,,1,0,,,,,,0.3333333333333333
S03,S03,1249,1249,SC-L1,16,680,4,0.0055102000187616,0.0003015000256709,202465280,0.9285714285714286,0.928567784070616,0.1846892826780702,0.9805739795918368,1.0,1.0,1.0,0,0.0,,,14.289896899979794,,4.0,0.9,80,0,4.0,4.0,0.2331019968562845,0.0212266726538787,0.2543286695101632,1.0
S03,S03,1249,1249,SC-SHIL,16,680,4,0.0037831999943591,0.0002688000095076,168603648,0.9285714285714286,0.928567784070616,0.1846892826780702,0.9805739795918368,1.0,1.0,1.0,0,0.0,,,18.12845859999652,,4.0,0.9,80,0,4.0,4.0,0.2331019968562845,0.0212266726538787,0.2543286695101632,1.0
